dt_zop_rok;quest_class;hermin_class;source;tc_id;eu20_id;fin_vyuct_czv;fin_vyuct_eu;fin_vyuct_sr;fin_vyuct_sf;fin_vyuct_kraj;fin_vyuct_obec;fin_vyuct_jine_nar_ver;fin_vyuct_soukr;fin_vyuct_narodni_verejne;fin_vyuct_narodni
2018;HC;HC;mssf;TC10;EU2020_4;5934775331,3908510208;4689220096,3311691284;838664068,97507297993;0;246,000000000000000;0,0000000000000000;41,000000000000000;132655947,36460900307;299559421,0552330017089843750000000000000000000000;1245555235,05968189240
2018;HC;HC;mssf;TC10;NA;5064288754,8526487350;4258926963,9533720016;376651886,86388599873;0;115,000000000000000;302,0000000000000000;22,000000000000000;124514761,81539100409;165761275,4747669994831085205078125000000000000000;805361790,89927697182
2018;HC;HC;mssf;TC11;NA;17074470,5988198891;15514375,9401480984;1090144,40434736130;0;0,000000000000000;0,4896000002023850;0,622200000059234;370290,57720290497;0,0000000002322427462695044256713642575208;1560094,65867179120
2018;HC;HC;mssf;NA;NA;0,0000000000;0,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;0,00000000000
2018;HC;HC;prv;NA;NA;2704293,0000000000;1338620,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;1365673,00000000000
2018;INFR;INFR;mssf;TC04;EU2020_3;11998076631,6100006104;7124878518,1800003052;197930703,37999999523;0;128,000000000000000;737,0000000000000000;5,000000000000000;2573888054,07999992371;157075679,8100000321865081787109375000000000000000;4873198113,43000030518
2018;INFR;INFR;mssf;TC05;NA;2371702597,3000001907;1951049856,0799999237;152485151,06000000238;0;12,000000000000000;402,0000000000000000;4,000000000000000;21225610,51000000164;-0,0000000018626451492309570312500000000000;420652741,22000002861
2018;INFR;INFR;mssf;TC06;EU2020_3;4847918686,0600004196;4078061187,4899997711;33703544,81000000238;0;0,000000000000000;656,0000000000000000;4,000000000000000;519205730,95999997854;-0,0000000064028427004814147949218750000000;769857498,57000005245
2018;INFR;INFR;mssf;TC06;NA;4213210336,6999998093;3595754024,3299999237;863248,28999999992;0;10,000000000000000;1060,0000000000000000;72,000000000000000;18617661,58000000194;-0,0000000026848283596336841583251953125000;617456312,37000000477
2018;INFR;INFR;mssf;TC07;EU2020_3;1049428067,0199999809;458606799,3300000429;0,00000000000;0;0,000000000000000;2,0000000000000000;0,000000000000000;584331681,05999994278;0,0000000000000000000000000000000000000000;590821267,68999993801
2018;INFR;INFR;mssf;TC07;NA;19840025449,2799987793;16864021629,9400005341;211546535,49000000954;0;163,000000000000000;3,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;2976003819,33999967575
2018;INFR;INFR;mssf;TC09;EU2020_5;1078704694,6800000668;901572772,2999999523;75122172,07999999821;0;27,000000000000000;147,0000000000000000;0,000000000000000;34171025,59000000358;64578579,5399999916553497314453125000000000000000;177131922,37999999523
2018;INFR;INFR;mssf;NA;NA;9953775,0000000000;8460708,7500000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;1493066,25000000000
2018;INFR;INFR;prv;NA;NA;600397105,0000000000;297196349,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;303200756,00000000000
2018;RD;RD;mssf;TC01;EU2020_2;14591979829,2700004578;7858391914,8000001907;747732088,23000001907;0;48,000000000000000;0,0000000000000000;17,000000000000000;5931454156,85999965668;711781941,1900000572204589843750000000000000000000;6733587914,47000026703
2018;RD;RD;prv;NA;NA;362913095,0000000000;179641978,0000000000;0,00000000000;0;0,000000000000000;0,0000000000000000;0,000000000000000;0,00000000000;0,0000000000000000000000000000000000000000;183271117,00000000000
